"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country","Year"
"E1",2022-08-13,"Millwall","Coventry",3,2,"H",1,2,"A","R Madley",13,17,6,7,8,13,3,6,4,2,0,1,"2022/23","England Championship","England",2022
"E1",2022-08-13,"Rotherham","Reading",4,0,"H",4,0,"H","S Martin",11,12,4,6,5,8,5,7,0,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-13,"Sunderland","QPR",2,2,"D",2,0,"H","J Simpson",16,20,8,4,12,9,4,3,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-13,"Wigan","Bristol City",1,1,"D",0,1,"A","J Busby",13,5,3,1,10,13,5,1,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-14,"Middlesbrough","Sheffield United",2,2,"D",1,1,"D","A Marriner",7,4,4,4,6,13,5,4,2,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-14,"Blackburn","West Brom",2,1,"H",1,0,"H","J Smith",7,13,2,4,14,16,1,5,4,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-16,"Birmingham","Watford",1,1,"D",1,0,"H","D Webb",7,14,4,2,12,5,3,5,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-16,"Bristol City","Luton",2,0,"H",2,0,"H","L Doughty",10,11,3,2,9,14,5,7,2,2,1,0,"2022/23","England Championship","England",2022
"E1",2022-08-16,"Burnley","Hull",1,1,"D",1,1,"D","R Madley",15,4,5,3,7,13,6,2,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-16,"Norwich","Huddersfield",2,1,"H",2,0,"H","J Smith",22,11,9,5,13,5,8,1,1,0,0,1,"2022/23","England Championship","England",2022
"E1",2022-08-16,"Preston","Rotherham",0,0,"D",0,0,"D","O Langford",21,5,6,1,5,11,10,3,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-16,"Swansea","Millwall",2,2,"D",2,0,"H","G Ward",17,15,9,1,8,8,6,7,2,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-16,"QPR","Blackpool",0,1,"A",0,1,"A","A Davies",12,14,6,4,10,13,2,2,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-17,"Stoke","Middlesbrough",2,2,"D",1,1,"D","M Salisbury",9,15,4,4,12,10,4,8,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-17,"Reading","Blackburn",3,0,"H",1,0,"H","K Stroud",12,8,7,1,8,7,7,3,5,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-17,"Sheffield United","Sunderland",2,1,"H",1,0,"H","J Linington",22,4,7,2,7,13,13,3,1,4,0,1,"2022/23","England Championship","England",2022
"E1",2022-08-17,"West Brom","Cardiff",0,0,"D",0,0,"D","A Madley",13,7,5,0,12,10,9,2,3,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-19,"Norwich","Millwall",2,0,"H",0,0,"D","R Jones",18,10,3,2,4,16,5,4,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Birmingham","Wigan",0,1,"A",0,0,"D","A Davies",14,5,4,2,11,8,7,3,0,2,0,1,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Burnley","Blackpool",3,3,"D",3,1,"H","K Stroud",13,12,4,8,10,13,4,6,1,3,1,1,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Preston","Watford",0,0,"D",0,0,"D","D Bond",10,12,4,2,14,9,7,5,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"QPR","Rotherham",1,1,"D",1,1,"D","A Woolmer",17,6,5,2,11,11,9,3,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Reading","Middlesbrough",1,0,"H",1,0,"H","J Linington",8,16,3,3,8,15,5,7,4,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Sheffield United","Blackburn",3,0,"H",1,0,"H","L Doughty",22,3,11,0,8,8,11,4,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Stoke","Sunderland",0,1,"A",0,1,"A","O Langford",15,12,3,2,14,14,7,3,3,6,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"Swansea","Luton",0,2,"A",0,1,"A","J Busby",14,7,2,5,7,12,7,5,1,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-20,"West Brom","Hull",5,2,"H",1,0,"H","J Bell",16,7,7,5,2,12,12,2,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-21,"Bristol City","Cardiff",2,0,"H",1,0,"H","T Bramall",15,10,3,3,12,12,7,8,4,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-26,"Luton","Sheffield United",1,1,"D",1,0,"H","D Webb",12,12,4,3,11,8,4,9,0,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Sunderland","Norwich",0,1,"A",0,0,"D","T Robinson",20,12,6,3,11,9,8,7,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Blackburn","Stoke",0,1,"A",0,1,"A","L Doughty",18,8,2,3,8,14,12,3,3,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Blackpool","Bristol City",3,3,"D",1,1,"D","J Simpson",19,13,4,4,15,17,5,3,1,5,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Cardiff","Preston",0,0,"D",0,0,"D","A Woolmer",22,5,2,0,5,8,8,2,0,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Huddersfield","West Brom",2,2,"D",2,1,"H","A Davies",11,16,3,6,2,6,6,4,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Hull","Coventry",3,2,"H",2,1,"H","O Langford",9,15,4,6,9,6,3,4,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Middlesbrough","Swansea",2,1,"H",2,0,"H","R Madley",7,9,3,4,13,14,8,4,5,2,0,1,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Millwall","Reading",0,1,"A",0,1,"A","C Kavanagh",13,5,1,2,11,13,3,1,0,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Rotherham","Birmingham",2,0,"H",1,0,"H","G Ward",20,10,6,3,7,13,7,2,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Watford","QPR",2,3,"A",1,2,"A","K Stroud",12,9,5,5,9,9,1,4,4,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-27,"Wigan","Burnley",1,5,"A",1,2,"A","J Bell",18,8,4,6,8,8,6,1,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"Birmingham","Norwich",1,2,"A",0,0,"D","K Stroud",9,14,2,5,15,5,6,8,4,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"Burnley","Millwall",2,0,"H",0,0,"D","L Doughty",22,12,10,5,7,15,5,3,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"Cardiff","Luton",1,2,"A",0,0,"D","J Linington",17,14,2,4,9,15,5,2,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"QPR","Hull",3,1,"H",3,0,"H","S Martin",11,7,7,3,4,12,2,7,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"Sheffield United","Reading",4,0,"H",1,0,"H","G Ward",18,4,7,0,13,7,3,5,0,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"Wigan","West Brom",1,1,"D",1,1,"D","A Woolmer",8,8,3,3,12,12,3,2,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-30,"Watford","Middlesbrough",2,1,"H",1,1,"D","C Kavanagh",14,14,4,3,13,9,2,7,2,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-31,"Bristol City","Huddersfield",2,0,"H",1,0,"H","D Bond",12,12,7,4,6,13,4,7,0,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-31,"Coventry","Preston",0,1,"A",0,0,"D","J Busby",13,13,4,4,7,8,9,6,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-31,"Stoke","Swansea",1,1,"D",0,1,"A","D Webb",20,10,4,5,12,8,12,3,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-31,"Sunderland","Rotherham",3,0,"H",0,0,"D","T Harrington",16,7,3,3,8,13,2,1,0,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-08-31,"Blackpool","Blackburn",0,1,"A",0,1,"A","M Donohue",13,17,1,5,9,15,7,5,2,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-02,"West Brom","Burnley",1,1,"D",0,1,"A","J Linington",23,11,8,4,12,10,9,1,1,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Blackburn","Bristol City",2,3,"A",0,1,"A","T Robinson",11,16,6,5,8,10,5,6,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Luton","Wigan",1,2,"A",1,0,"H","C Kavanagh",13,9,4,1,10,7,9,4,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Millwall","Cardiff",2,0,"H",0,0,"D","J Simpson",16,12,7,2,9,15,4,6,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Norwich","Coventry",3,0,"H",2,0,"H","G Ward",14,7,7,1,8,4,4,1,1,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Preston","Birmingham",0,1,"A",0,1,"A","J Bell",10,8,3,3,14,12,4,6,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Rotherham","Watford",1,1,"D",1,1,"D","L Doughty",8,12,3,2,12,11,3,6,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-03,"Swansea","QPR",1,0,"H",1,0,"H","O Langford",13,8,4,3,8,9,6,4,3,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-04,"Reading","Stoke",2,1,"H",1,1,"D","D Coote",11,11,3,3,5,15,4,6,2,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-04,"Huddersfield","Blackpool",0,1,"A",0,1,"A","J Busby",15,7,6,2,8,4,10,2,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-04,"Hull","Sheffield United",0,2,"A",0,1,"A","M Donohue",11,12,3,5,8,14,6,1,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-05,"Middlesbrough","Sunderland",1,0,"H",1,0,"H","D Bond",15,8,5,2,10,11,4,6,5,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-13,"Blackburn","Watford",2,0,"H",1,0,"H","S Martin",15,6,6,2,9,12,9,5,2,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-13,"Huddersfield","Wigan",1,2,"A",0,1,"A","J Simpson",18,12,6,5,12,10,4,5,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-13,"Hull","Stoke",0,3,"A",0,2,"A","L Doughty",15,20,4,7,13,12,7,6,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-13,"Middlesbrough","Cardiff",2,3,"A",0,3,"A","J Bell",10,6,2,4,6,6,9,3,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-13,"Swansea","Sheffield United",0,1,"A",0,0,"D","D Bond",12,12,2,3,9,13,6,4,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-13,"Preston","Burnley",1,1,"D",1,1,"D","P Bankes",6,12,3,4,17,6,4,6,2,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-14,"Luton","Coventry",2,2,"D",2,1,"H","A Davies",11,12,4,4,7,11,7,3,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-14,"Millwall","QPR",0,2,"A",0,0,"D","T Robinson",12,13,3,4,10,7,5,4,0,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-14,"Norwich","Bristol City",3,2,"H",2,1,"H","D Webb",11,11,6,4,10,8,2,7,0,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-14,"Rotherham","Blackpool",3,0,"H",1,0,"H","M Salisbury",11,6,4,1,9,8,5,4,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-14,"Reading","Sunderland",0,3,"A",0,2,"A","M Donohue",6,13,2,6,16,8,3,7,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-14,"West Brom","Birmingham",2,3,"A",1,1,"D","J Smith",18,7,5,3,6,12,6,2,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Swansea","Hull",3,0,"H",0,0,"D","K Stroud",17,6,5,1,6,7,5,3,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Birmingham","Coventry",0,0,"D",0,0,"D","G Scott",12,13,4,3,6,17,6,4,1,3,0,1,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Burnley","Bristol City",2,1,"H",1,1,"D","O Langford",13,9,6,5,10,6,8,5,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Huddersfield","Cardiff",1,0,"H",1,0,"H","D Whitestone",8,7,4,2,10,6,1,3,3,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Luton","Blackburn",2,0,"H",0,0,"D","J Smith",13,7,4,1,10,13,4,3,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Millwall","Blackpool",2,1,"H",1,1,"D","D Bond",16,8,6,2,16,12,5,2,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Norwich","West Brom",1,1,"D",0,1,"A","T Bramall",11,11,3,2,10,13,7,4,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Preston","Sheffield United",0,2,"A",0,1,"A","J Simpson",18,15,3,6,11,10,7,5,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"QPR","Stoke",0,0,"D",0,0,"D","M Donohue",20,8,5,1,11,14,8,6,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Watford","Sunderland",2,2,"D",1,1,"D","R Madley",13,12,4,5,8,6,8,3,0,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Wigan","Reading",0,1,"A",0,0,"D","D Webb",10,7,0,2,10,12,1,3,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-17,"Middlesbrough","Rotherham",0,0,"D",0,0,"D","T Robinson",13,3,3,0,14,15,8,3,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-09-30,"Hull","Luton",0,2,"A",0,2,"A","J Linington",11,10,0,5,11,10,7,6,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Blackburn","Millwall",2,1,"H",0,0,"D","D Webb",10,10,4,2,6,9,4,4,1,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Blackpool","Norwich",0,1,"A",0,1,"A","D Coote",17,22,6,8,13,4,9,6,3,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Bristol City","QPR",1,2,"A",0,2,"A","J Simpson",12,15,2,6,13,13,8,2,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Cardiff","Burnley",1,1,"D",0,0,"D","G Ward",12,8,4,2,9,5,9,1,3,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Coventry","Middlesbrough",1,0,"H",1,0,"H","S Martin",11,6,4,3,22,12,3,6,4,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Reading","Huddersfield",3,1,"H",2,0,"H","O Langford",11,10,3,3,5,13,5,1,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Rotherham","Wigan",0,2,"A",0,1,"A","A Davies",12,14,3,5,9,8,8,4,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Sheffield United","Birmingham",1,1,"D",0,0,"D","D Bond",13,8,3,2,9,14,4,4,3,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"Sunderland","Preston",0,0,"D",0,0,"D","A Woolmer",16,8,2,5,11,14,4,8,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-01,"West Brom","Swansea",2,3,"A",0,1,"A","G Scott",13,7,5,4,21,8,8,6,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-02,"Stoke","Watford",0,4,"A",0,1,"A","J Smith",15,16,2,9,10,15,6,6,2,5,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-04,"Bristol City","Coventry",0,0,"D",0,0,"D","J Bell",9,10,3,3,7,11,9,2,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-04,"Luton","Huddersfield",3,3,"D",3,2,"H","L Doughty",24,3,10,3,9,9,9,5,0,0,0,1,"2022/23","England Championship","England",2022
"E1",2022-10-04,"Sheffield United","QPR",0,1,"A",0,0,"D","J Linington",21,10,5,3,8,10,9,3,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-04,"Sunderland","Blackpool",0,0,"D",0,0,"D","J Simpson",15,13,4,4,10,13,5,12,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-04,"Cardiff","Blackburn",1,0,"H",0,0,"D","J Brooks",14,5,5,2,13,14,7,0,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-04,"Reading","Norwich",1,1,"D",0,0,"D","D Bond",10,7,3,1,10,4,3,7,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-05,"Burnley","Stoke",1,1,"D",0,0,"D","D Webb",13,6,6,4,5,11,15,2,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-05,"Hull","Wigan",2,1,"H",1,1,"D","A Woolmer",11,12,5,4,13,10,9,5,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-05,"Middlesbrough","Birmingham",1,0,"H",1,0,"H","M Salisbury",13,13,3,4,11,10,6,6,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-05,"Rotherham","Millwall",1,1,"D",1,1,"D","D Whitestone",10,14,1,4,9,8,6,4,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-05,"Watford","Swansea",1,2,"A",1,0,"H","T Robinson",9,12,4,4,18,12,1,6,1,5,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-05,"Preston","West Brom",1,0,"H",1,0,"H","J Smith",9,18,4,5,9,3,2,10,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-07,"QPR","Reading",2,1,"H",1,1,"D","T Bramall",11,9,5,2,10,14,4,5,2,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Birmingham","Bristol City",3,0,"H",2,0,"H","J Linington",10,7,5,1,23,11,7,4,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Blackburn","Rotherham",3,0,"H",1,0,"H","O Langford",19,9,6,2,7,9,8,3,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Blackpool","Watford",3,1,"H",1,1,"D","R Madley",18,10,9,5,10,9,5,7,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Coventry","Burnley",0,1,"A",0,1,"A","J Busby",6,13,0,4,7,8,2,7,1,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Millwall","Middlesbrough",2,0,"H",1,0,"H","M Donohue",9,7,7,1,15,12,0,7,2,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Norwich","Preston",2,3,"A",1,1,"D","O Langford",17,8,8,5,10,12,8,3,1,5,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Stoke","Sheffield United",3,1,"H",2,1,"H","P Bankes",12,8,5,3,12,6,6,5,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Swansea","Sunderland",2,1,"H",2,0,"H","G Ward",10,11,6,3,7,13,7,4,2,5,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"West Brom","Luton",0,0,"D",0,0,"D","D Webb",12,8,3,3,5,10,7,4,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-08,"Wigan","Cardiff",1,3,"A",0,1,"A","J Bell",10,10,1,6,7,15,6,3,4,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-09,"Huddersfield","Hull",2,0,"H",1,0,"H","T Robinson",9,12,5,2,10,14,6,3,4,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-11,"Wigan","Blackburn",1,0,"H",0,0,"D","J Smith",13,3,6,0,11,10,2,1,2,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-12,"Bristol City","Preston",2,1,"H",0,0,"D","K Stroud",13,8,4,2,12,12,5,1,3,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Luton","QPR",3,1,"H",1,0,"H","T Harrington",17,12,4,4,16,12,9,9,2,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Rotherham","Huddersfield",2,1,"H",1,1,"D","J Simpson",10,7,4,4,12,12,3,3,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Bristol City","Millwall",1,2,"A",0,1,"A","G Ward",9,16,1,7,10,11,0,6,2,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Burnley","Swansea",4,0,"H",3,0,"H","S Martin",10,6,5,2,9,11,5,6,1,4,0,1,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Cardiff","Coventry",0,1,"A",0,1,"A","R Madley",15,11,1,4,6,12,12,7,1,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Middlesbrough","Blackburn",1,2,"A",1,2,"A","D Bond",16,10,8,5,7,9,9,4,2,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Preston","Stoke",0,2,"A",0,0,"D","M Donohue",7,18,0,6,9,11,3,6,1,0,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Reading","West Brom",0,2,"A",0,1,"A","T Robinson",17,9,6,3,10,11,4,7,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Sheffield United","Blackpool",3,3,"D",2,2,"D","D Webb",20,10,9,3,13,10,14,4,5,0,1,3,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Sunderland","Wigan",2,1,"H",0,1,"A","K Stroud",8,8,3,1,7,15,1,5,3,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-15,"Watford","Norwich",2,1,"H",2,1,"H","D England",16,11,9,2,10,8,3,12,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-16,"Hull","Birmingham",0,2,"A",0,1,"A","L Doughty",12,9,2,3,15,6,7,6,4,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-18,"Huddersfield","Preston",0,1,"A",0,0,"D","A Woolmer",9,10,0,3,13,9,5,5,5,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-18,"Norwich","Luton",0,1,"A",0,0,"D","O Langford",14,6,1,2,9,13,4,2,1,2,1,0,"2022/23","England Championship","England",2022
"E1",2022-10-18,"Swansea","Reading",3,2,"H",1,2,"A","A Davies",13,7,5,4,2,7,8,0,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-18,"Blackburn","Sunderland",2,0,"H",1,0,"H","C Pawson",11,13,3,4,16,11,3,7,3,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-18,"Stoke","Rotherham",0,1,"A",0,1,"A","G Ward",29,4,12,1,7,14,8,3,0,3,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-18,"West Brom","Bristol City",0,2,"A",0,2,"A","R Madley",14,6,0,2,12,8,13,1,3,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-19,"Birmingham","Burnley",1,1,"D",0,0,"D","D Whitestone",14,9,2,1,13,11,8,4,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-19,"Blackpool","Hull",1,3,"A",1,2,"A","J Smith",8,11,1,3,13,15,2,4,3,4,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-19,"Coventry","Sheffield United",1,0,"H",0,0,"D","K Stroud",7,18,2,3,14,7,4,10,4,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-19,"QPR","Cardiff",3,0,"H",2,0,"H","J Linington",22,4,10,0,16,11,6,2,2,5,0,1,"2022/23","England Championship","England",2022
"E1",2022-10-19,"Wigan","Middlesbrough",1,4,"A",1,1,"D","L Doughty",10,16,5,7,7,11,4,4,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-19,"Millwall","Watford",3,0,"H",3,0,"H","D Webb",12,13,4,2,12,10,2,5,0,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-22,"Blackpool","Preston",4,2,"H",1,1,"D","C Kavanagh",11,18,5,6,11,12,1,6,1,2,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-22,"Blackburn","Birmingham",2,1,"H",2,0,"H","G Ward",5,17,3,6,8,6,2,9,1,1,0,0,"2022/23","England Championship","England",2022
"E1",2022-10-22,"Middlesbrough","Huddersfield",0,0,"D",0,0,"D","A Davies",11,9,2,4,7,11,3,5,3,1,0,0,"2022/23","England Championship","England",2022
