"GameID","Date","Competition","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","ModerateMistakes","Corner_Mistakes","Yellow_Mistakes","Total_Goals","Total_Shots","Total_Shots_On_Target","Total_Fouls","Total_Corners","Total_Yellow_Cards","Total_Red_Cards"
"20220507BURAST",2022-05-07,"England Premier League","Burnley","Aston Villa",1,3,"A",14,12,6,7,13,11,4,5,1,2,0,0,0,0,0,4,26,13,24,9,3,0
"20220507CHEWOL",2022-05-07,"England Premier League","Chelsea","Wolves",2,2,"D",19,14,6,4,7,11,9,3,1,3,0,0,0,0,0,4,33,10,18,12,4,0
"20220507CRYWAT",2022-05-07,"England Premier League","Crystal Palace","Watford",1,0,"H",15,6,7,1,11,18,8,5,2,1,0,1,0,0,0,1,21,8,29,13,3,1
"20220507BRIMAN",2022-05-07,"England Premier League","Brighton","Man United",4,0,"H",17,15,6,5,13,9,7,6,0,2,0,0,0,0,0,4,32,11,22,13,2,0
"20220507LIVTOT",2022-05-07,"England Premier League","Liverpool","Tottenham",1,1,"D",22,8,3,3,12,8,11,5,3,2,0,0,0,0,0,2,30,6,20,16,5,0
"20220508ARSLEE",2022-05-08,"England Premier League","Arsenal","Leeds",2,1,"H",19,3,9,2,13,15,8,2,2,2,0,1,0,0,0,3,22,11,28,10,4,1
"20220508LEIEVE",2022-05-08,"England Premier League","Leicester","Everton",1,2,"A",16,10,9,4,11,6,6,1,3,0,0,0,0,0,0,3,26,13,17,7,3,0
"20220508NORWES",2022-05-08,"England Premier League","Norwich","West Ham",0,4,"A",8,13,2,5,7,7,9,5,1,1,0,0,0,0,0,4,21,7,14,14,2,0
"20220508MANNEW",2022-05-08,"England Premier League","Man City","Newcastle",5,0,"H",21,7,9,3,6,11,8,2,1,3,0,0,0,0,0,5,28,12,17,10,4,0
"20220510ASTLIV",2022-05-10,"England Premier League","Aston Villa","Liverpool",1,2,"A",9,17,4,6,10,12,2,3,0,0,0,0,0,0,0,3,26,10,22,5,0,0
"20220511LEECHE",2022-05-11,"England Premier League","Leeds","Chelsea",0,3,"A",5,17,0,4,10,14,1,5,1,0,1,0,0,0,0,3,22,4,24,6,1,1
"20220511LEINOR",2022-05-11,"England Premier League","Leicester","Norwich",3,0,"H",20,9,8,5,10,5,10,2,0,0,0,0,0,0,0,3,29,13,15,12,0,0
"20220511WATEVE",2022-05-11,"England Premier League","Watford","Everton",0,0,"D",6,16,0,5,5,12,1,13,1,2,0,0,0,0,0,0,22,5,17,14,3,0
"20220511WOLMAN",2022-05-11,"England Premier League","Wolves","Man City",1,5,"A",7,16,3,5,2,10,6,2,0,1,0,0,0,0,0,6,23,8,12,8,1,0
"20220512TOTARS",2022-05-12,"England Premier League","Tottenham","Arsenal",3,0,"H",16,8,6,4,8,15,2,2,1,3,0,1,0,0,0,3,24,10,23,4,4,1
"20220515TOTBUR",2022-05-15,"England Premier League","Tottenham","Burnley",1,0,"H",21,8,8,1,12,8,8,2,3,2,0,0,0,0,0,1,29,9,20,10,5,0
"20220515ASTCRY",2022-05-15,"England Premier League","Aston Villa","Crystal Palace",1,1,"D",13,16,4,4,11,15,1,5,1,3,0,0,0,0,0,2,29,8,26,6,4,0
"20220515LEEBRI",2022-05-15,"England Premier League","Leeds","Brighton",1,1,"D",19,16,5,6,16,8,8,1,3,2,0,0,0,0,0,2,35,11,24,9,5,0
"20220515WATLEI",2022-05-15,"England Premier League","Watford","Leicester",1,5,"A",13,13,5,7,4,6,7,3,0,1,0,0,0,0,0,6,26,12,10,10,1,0
"20220515WESMAN",2022-05-15,"England Premier League","West Ham","Man City",2,2,"D",6,31,2,8,9,5,4,9,3,1,0,0,0,0,0,4,37,10,14,13,4,0
"20220515WOLNOR",2022-05-15,"England Premier League","Wolves","Norwich",1,1,"D",17,11,4,2,5,10,5,3,0,3,0,0,0,0,0,2,28,6,15,8,3,0
"20220515EVEBRE",2022-05-15,"England Premier League","Everton","Brentford",2,3,"A",10,18,5,7,8,8,5,2,0,3,2,0,0,0,0,5,28,12,16,7,3,2
"20220516NEWARS",2022-05-16,"England Premier League","Newcastle","Arsenal",2,0,"H",16,11,4,2,11,8,12,8,0,3,0,0,0,0,0,2,27,6,19,20,3,0
"20220517SOULIV",2022-05-17,"England Premier League","Southampton","Liverpool",1,2,"A",4,24,2,5,6,6,1,9,2,0,0,0,0,0,0,3,28,7,12,10,2,0
"20220519EVECRY",2022-05-19,"England Premier League","Everton","Crystal Palace",3,2,"H",12,7,6,5,9,13,4,5,2,3,0,0,0,0,0,5,19,11,22,9,5,0
"20220519ASTBUR",2022-05-19,"England Premier League","Aston Villa","Burnley",1,1,"D",22,10,9,5,11,20,13,6,0,1,0,1,0,0,0,2,32,14,31,19,1,1
"20220519CHELEI",2022-05-19,"England Premier League","Chelsea","Leicester",1,1,"D",20,2,7,1,13,7,6,0,4,1,0,0,0,0,0,2,22,8,20,6,5,0
"20220522ARSEVE",2022-05-22,"England Premier League","Arsenal","Everton",5,1,"H",26,6,9,2,8,9,12,2,0,1,0,0,0,0,0,6,32,11,17,14,1,0
"20220522BRELEE",2022-05-22,"England Premier League","Brentford","Leeds",1,2,"A",14,14,5,6,11,13,3,2,2,1,1,0,0,0,0,3,28,11,24,5,3,1
"20220522BRIWES",2022-05-22,"England Premier League","Brighton","West Ham",3,1,"H",18,7,7,2,9,9,5,6,1,1,0,0,0,0,0,4,25,9,18,11,2,0
"20220522BURNEW",2022-05-22,"England Premier League","Burnley","Newcastle",1,2,"A",12,8,5,6,8,9,8,2,1,0,0,0,0,0,0,3,20,11,17,10,1,0
"20220522CHEWAT",2022-05-22,"England Premier League","Chelsea","Watford",2,1,"H",19,8,8,3,9,9,3,3,0,0,0,0,0,0,0,3,27,11,18,6,0,0
"20220522CRYMAN",2022-05-22,"England Premier League","Crystal Palace","Man United",1,0,"H",6,10,3,4,12,22,3,6,2,4,0,0,0,0,0,1,16,7,34,9,6,0
"20220522LEISOU",2022-05-22,"England Premier League","Leicester","Southampton",4,1,"H",12,7,6,2,10,5,3,3,0,1,0,0,0,0,0,5,19,8,15,6,1,0
"20220522LIVWOL",2022-05-22,"England Premier League","Liverpool","Wolves",3,1,"H",29,7,8,5,6,3,5,3,1,0,0,0,0,0,0,4,36,13,9,8,1,0
"20220522MANAST",2022-05-22,"England Premier League","Man City","Aston Villa",3,2,"H",24,4,5,2,5,11,13,1,0,1,0,0,0,0,0,5,28,7,16,14,1,0
"20220522NORTOT",2022-05-22,"England Premier League","Norwich","Tottenham",0,5,"A",9,19,0,13,13,7,3,2,3,1,0,0,0,0,0,5,28,13,20,5,4,0
"20220805CRYARS",2022-08-05,"England Premier League","Crystal Palace","Arsenal",0,2,"A",10,10,2,2,16,11,3,5,1,2,0,0,0,0,0,2,20,4,27,8,3,0
"20220806FULLIV",2022-08-06,"England Premier League","Fulham","Liverpool",2,2,"D",9,11,3,4,7,9,4,4,2,0,0,0,0,0,0,4,20,7,16,8,2,0
"20220806BOUAST",2022-08-06,"England Premier League","Bournemouth","Aston Villa",2,0,"H",7,15,3,2,18,16,5,5,3,3,0,0,0,0,0,2,22,5,34,10,6,0
"20220806LEEWOL",2022-08-06,"England Premier League","Leeds","Wolves",2,1,"H",12,15,4,6,13,9,6,4,2,0,0,0,0,0,0,3,27,10,22,10,2,0
"20220806NEWNOT",2022-08-06,"England Premier League","Newcastle","Nott'm Forest",2,0,"H",23,5,10,0,9,14,11,1,0,3,0,0,0,0,0,2,28,10,23,12,3,0
"20220806TOTSOU",2022-08-06,"England Premier League","Tottenham","Southampton",4,1,"H",18,10,8,2,11,6,10,2,3,0,0,0,0,0,0,5,28,10,17,12,3,0
"20220806EVECHE",2022-08-06,"England Premier League","Everton","Chelsea",0,1,"A",8,15,4,6,14,11,4,16,3,2,0,0,0,0,0,1,23,10,25,20,5,0
"20220807LEIBRE",2022-08-07,"England Premier League","Leicester","Brentford",2,2,"D",14,8,5,3,6,5,5,6,0,0,0,0,0,0,0,4,22,8,11,11,0,0
"20220807MANBRI",2022-08-07,"England Premier League","Man United","Brighton",1,2,"A",17,15,5,4,7,12,6,2,4,1,0,0,0,0,0,3,32,9,19,8,5,0
"20220807WESMAN",2022-08-07,"England Premier League","West Ham","Man City",0,2,"A",6,14,1,2,8,4,1,4,0,1,0,0,0,0,0,2,20,3,12,5,1,0
"20220813ASTEVE",2022-08-13,"England Premier League","Aston Villa","Everton",2,1,"H",12,15,4,4,9,7,5,8,4,1,0,0,0,0,0,3,27,8,16,13,5,0
"20220813ARSLEI",2022-08-13,"England Premier League","Arsenal","Leicester",4,2,"H",19,6,7,2,15,9,6,2,1,1,0,0,0,0,0,6,25,9,24,8,2,0
"20220813BRINEW",2022-08-13,"England Premier League","Brighton","Newcastle",0,0,"D",13,4,7,1,8,6,7,3,2,3,0,0,0,0,0,0,17,8,14,10,5,0
"20220813MANBOU",2022-08-13,"England Premier League","Man City","Bournemouth",4,0,"H",19,3,7,1,9,9,11,1,0,3,0,0,0,0,0,4,22,8,18,12,3,0
"20220813SOULEE",2022-08-13,"England Premier League","Southampton","Leeds",2,2,"D",14,13,4,5,10,12,2,5,1,3,0,0,0,0,0,4,27,9,22,7,4,0
"20220813WOLFUL",2022-08-13,"England Premier League","Wolves","Fulham",0,0,"D",7,9,1,3,7,14,5,3,3,3,0,0,0,0,0,0,16,4,21,8,6,0
"20220813BREMAN",2022-08-13,"England Premier League","Brentford","Man United",4,0,"H",13,15,7,4,6,15,8,2,0,4,0,0,0,0,0,4,28,11,21,10,4,0
"20220814NOTWES",2022-08-14,"England Premier League","Nott'm Forest","West Ham",1,0,"H",13,19,6,5,10,11,6,7,4,1,0,0,0,0,0,1,32,11,21,13,5,0
"20220814CHETOT",2022-08-14,"England Premier League","Chelsea","Tottenham",2,2,"D",16,10,3,5,9,9,8,5,3,0,0,0,0,0,0,4,26,8,18,13,3,0
"20220815LIVCRY",2022-08-15,"England Premier League","Liverpool","Crystal Palace",1,1,"D",24,7,4,3,7,8,4,2,2,4,1,0,0,0,0,2,31,7,15,6,6,1
"20220820TOTWOL",2022-08-20,"England Premier League","Tottenham","Wolves",1,0,"H",11,20,4,3,10,8,8,6,2,2,0,0,0,0,0,1,31,7,18,14,4,0
"20220820CRYAST",2022-08-20,"England Premier League","Crystal Palace","Aston Villa",3,1,"H",17,13,9,5,16,14,4,2,2,1,0,0,0,0,0,4,30,14,30,6,3,0
"20220820EVENOT",2022-08-20,"England Premier League","Everton","Nott'm Forest",1,1,"D",19,14,8,5,6,9,6,2,3,2,0,0,0,0,0,2,33,13,15,8,5,0
"20220820FULBRE",2022-08-20,"England Premier League","Fulham","Brentford",3,2,"H",18,13,9,5,13,7,6,3,3,2,0,0,0,0,0,5,31,14,20,9,5,0
"20220820LEISOU",2022-08-20,"England Premier League","Leicester","Southampton",1,2,"A",6,9,1,3,11,15,2,5,2,3,0,0,0,0,0,3,15,4,26,7,5,0
"20220820BOUARS",2022-08-20,"England Premier League","Bournemouth","Arsenal",0,3,"A",6,14,1,6,12,10,3,4,2,1,0,0,0,0,0,3,20,7,22,7,3,0
"20220821LEECHE",2022-08-21,"England Premier League","Leeds","Chelsea",3,0,"H",12,14,6,3,16,15,4,6,0,1,0,1,0,0,0,3,26,9,31,10,1,1
"20220821WESBRI",2022-08-21,"England Premier League","West Ham","Brighton",0,2,"A",13,11,3,2,10,7,5,4,2,0,0,0,0,0,0,2,24,5,17,9,2,0
"20220821NEWMAN",2022-08-21,"England Premier League","Newcastle","Man City",3,3,"D",12,21,6,10,14,7,5,5,4,2,0,0,0,0,0,6,33,16,21,10,6,0
"20220822MANLIV",2022-08-22,"England Premier League","Man United","Liverpool",2,1,"H",12,17,4,5,11,7,6,8,3,1,0,0,0,0,0,3,29,9,18,14,4,0
"20220827SOUMAN",2022-08-27,"England Premier League","Southampton","Man United",0,1,"A",17,11,5,6,4,14,5,3,0,3,0,0,0,0,0,1,28,11,18,8,3,0
"20220827BREEVE",2022-08-27,"England Premier League","Brentford","Everton",1,1,"D",19,14,5,7,8,8,8,5,2,2,0,0,0,0,0,2,33,12,16,13,4,0
"20220827BRILEE",2022-08-27,"England Premier League","Brighton","Leeds",1,0,"H",13,10,4,2,10,14,5,3,2,3,0,0,0,0,0,1,23,6,24,8,5,0
"20220827CHELEI",2022-08-27,"England Premier League","Chelsea","Leicester",2,1,"H",7,17,3,5,10,7,3,11,1,2,1,0,0,0,0,3,24,8,17,14,3,1
"20220827LIVBOU",2022-08-27,"England Premier League","Liverpool","Bournemouth",9,0,"H",19,5,12,2,6,5,8,1,0,1,0,0,0,0,0,9,24,14,11,9,1,0
"20220827MANCRY",2022-08-27,"England Premier League","Man City","Crystal Palace",4,2,"H",18,2,5,2,14,8,6,1,1,2,0,0,1,0,1,6,20,7,22,7,3,0
"20220827ARSFUL",2022-08-27,"England Premier League","Arsenal","Fulham",2,1,"H",22,11,8,3,6,12,9,2,2,3,0,0,0,0,0,3,33,11,18,11,5,0
"20220828ASTWES",2022-08-28,"England Premier League","Aston Villa","West Ham",0,1,"A",9,7,3,2,10,10,3,2,2,0,0,0,0,0,0,1,16,5,20,5,2,0
"20220828WOLNEW",2022-08-28,"England Premier League","Wolves","Newcastle",1,1,"D",10,21,4,6,10,11,4,13,2,1,0,0,0,0,0,2,31,10,21,17,3,0
"20220828NOTTOT",2022-08-28,"England Premier League","Nott'm Forest","Tottenham",0,2,"A",17,18,1,7,11,13,6,1,6,1,0,0,0,0,0,2,35,8,24,7,7,0
"20220830CRYBRE",2022-08-30,"England Premier League","Crystal Palace","Brentford",1,1,"D",13,9,4,3,11,8,4,6,1,2,0,0,0,0,0,2,22,7,19,10,3,0
"20220830FULBRI",2022-08-30,"England Premier League","Fulham","Brighton",2,1,"H",10,7,3,4,9,11,3,3,2,1,0,0,0,0,0,3,17,7,20,6,3,0
"20220830SOUCHE",2022-08-30,"England Premier League","Southampton","Chelsea",2,1,"H",9,10,7,4,15,10,5,3,2,1,0,0,0,0,0,3,19,11,25,8,3,0
"20220830LEEEVE",2022-08-30,"England Premier League","Leeds","Everton",1,1,"D",14,7,5,2,10,9,10,2,3,3,0,0,0,0,0,2,21,7,19,12,6,0
"20220831ARSAST",2022-08-31,"England Premier League","Arsenal","Aston Villa",2,1,"H",22,4,9,3,10,14,10,3,2,3,0,0,0,0,0,3,26,12,24,13,5,0
"20220831BOUWOL",2022-08-31,"England Premier League","Bournemouth","Wolves",0,0,"D",5,17,2,4,12,12,2,5,2,1,0,0,0,0,0,0,22,6,24,7,3,0
"20220831MANNOT",2022-08-31,"England Premier League","Man City","Nott'm Forest",6,0,"H",17,8,9,1,9,7,10,1,0,1,0,0,0,0,0,6,25,10,16,11,1,0
"20220831WESTOT",2022-08-31,"England Premier League","West Ham","Tottenham",1,1,"D",14,13,4,4,10,9,3,4,2,5,0,0,0,0,0,2,27,8,19,7,7,0
"20220831LIVNEW",2022-08-31,"England Premier League","Liverpool","Newcastle",2,1,"H",23,5,6,2,9,10,13,0,0,2,0,0,0,0,0,3,28,8,19,13,2,0
"20220901LEIMAN",2022-09-01,"England Premier League","Leicester","Man United",0,1,"A",10,9,2,2,7,15,1,3,1,3,0,0,0,0,0,1,19,4,22,4,4,0
"20220903EVELIV",2022-09-03,"England Premier League","Everton","Liverpool",0,0,"D",14,23,3,8,7,11,7,9,2,2,0,0,0,0,0,0,37,11,18,16,4,0
"20220903BRELEE",2022-09-03,"England Premier League","Brentford","Leeds",5,2,"H",14,17,8,6,8,9,2,6,2,2,0,0,0,0,0,7,31,14,17,8,4,0
"20220903CHEWES",2022-09-03,"England Premier League","Chelsea","West Ham",2,1,"H",8,6,3,3,6,11,10,3,4,2,0,0,0,0,0,3,14,6,17,13,6,0
"20220903NEWCRY",2022-09-03,"England Premier League","Newcastle","Crystal Palace",0,0,"D",23,19,6,9,19,12,13,5,2,1,0,0,0,0,0,0,42,15,31,18,3,0
"20220903NOTBOU",2022-09-03,"England Premier League","Nott'm Forest","Bournemouth",2,3,"A",11,8,3,3,13,10,4,6,2,1,0,0,0,0,0,5,19,6,23,10,3,0
"20220903TOTFUL",2022-09-03,"England Premier League","Tottenham","Fulham",2,1,"H",23,9,10,3,9,6,10,3,3,4,0,0,0,0,0,3,32,13,15,13,7,0
"20220903WOLSOU",2022-09-03,"England Premier League","Wolves","Southampton",1,0,"H",7,12,2,1,10,14,5,6,4,2,0,0,0,0,0,1,19,3,24,11,6,0
"20220903ASTMAN",2022-09-03,"England Premier League","Aston Villa","Man City",1,1,"D",3,13,1,4,7,6,1,4,2,0,0,0,0,0,0,2,16,5,13,5,2,0
"20220904BRILEI",2022-09-04,"England Premier League","Brighton","Leicester",5,2,"H",23,6,11,4,6,8,10,1,1,1,0,0,0,0,0,7,29,15,14,11,2,0
"20220904MANARS",2022-09-04,"England Premier League","Man United","Arsenal",3,1,"H",10,16,6,3,13,9,2,5,3,3,0,0,0,0,0,4,26,9,22,7,6,0
"20220916ASTSOU",2022-09-16,"England Premier League","Aston Villa","Southampton",1,0,"H",11,7,3,1,13,13,6,3,3,1,0,0,0,0,0,1,18,4,26,9,4,0
"20220916NOTFUL",2022-09-16,"England Premier League","Nott'm Forest","Fulham",2,3,"A",11,15,3,7,11,10,2,10,2,4,0,0,0,0,0,5,26,10,21,12,6,0
"20220917WOLMAN",2022-09-17,"England Premier League","Wolves","Man City",0,3,"A",6,16,1,7,7,9,5,7,2,1,1,0,0,0,0,3,22,8,16,12,3,1
"20220917NEWBOU",2022-09-17,"England Premier League","Newcastle","Bournemouth",1,1,"D",20,10,7,3,10,11,8,1,2,2,0,0,0,0,0,2,30,10,21,9,4,0
"20220917TOTLEI",2022-09-17,"England Premier League","Tottenham","Leicester",6,2,"H",16,19,11,7,9,9,6,1,1,2,0,0,0,0,0,8,35,18,18,7,3,0
"20220918BREARS",2022-09-18,"England Premier League","Brentford","Arsenal",0,3,"A",5,13,2,7,10,10,3,3,0,2,0,0,0,0,0,3,18,9,20,6,2,0
"20220918EVEWES",2022-09-18,"England Premier League","Everton","West Ham",1,0,"H",7,14,2,4,8,11,5,14,3,1,0,0,0,0,0,1,21,6,19,19,4,0
"20221001ARSTOT",2022-10-01,"England Premier League","Arsenal","Tottenham",3,1,"H",22,7,9,3,10,10,5,2,2,1,0,1,0,0,0,4,29,12,20,7,3,1
"20221001BOUBRE",2022-10-01,"England Premier League","Bournemouth","Brentford",0,0,"D",7,13,1,4,11,10,7,8,1,2,0,0,0,0,0,0,20,5,21,15,3,0
"20221001CRYCHE",2022-10-01,"England Premier League","Crystal Palace","Chelsea",1,2,"A",7,13,3,3,11,13,5,2,1,3,0,0,0,0,0,3,20,6,24,7,4,0
"20221001FULNEW",2022-10-01,"England Premier League","Fulham","Newcastle",1,4,"A",3,19,1,10,9,10,1,8,2,0,1,0,0,0,0,5,22,11,19,9,2,1
"20221001LIVBRI",2022-10-01,"England Premier League","Liverpool","Brighton",3,3,"D",15,6,7,6,9,13,9,2,1,1,0,0,0,0,0,6,21,13,22,11,2,0
"20221001SOUEVE",2022-10-01,"England Premier League","Southampton","Everton",1,2,"A",22,12,6,5,11,10,7,6,2,2,0,0,0,0,0,3,34,11,21,13,4,0
"20221001WESWOL",2022-10-01,"England Premier League","West Ham","Wolves",2,0,"H",18,15,5,4,8,6,1,6,2,2,0,0,0,0,0,2,33,9,14,7,4,0
"20221002MANMAN",2022-10-02,"England Premier League","Man City","Man United",6,3,"H",22,12,10,8,3,9,5,1,0,3,0,0,0,0,0,9,34,18,12,6,3,0
"20221002LEEAST",2022-10-02,"England Premier League","Leeds","Aston Villa",0,0,"D",9,19,1,7,23,12,2,9,3,2,1,0,0,0,0,0,28,8,35,11,5,1
"20221003LEINOT",2022-10-03,"England Premier League","Leicester","Nott'm Forest",4,0,"H",17,10,7,3,13,12,6,6,2,4,0,0,0,0,0,4,27,10,25,12,6,0
"20221008BOULEI",2022-10-08,"England Premier League","Bournemouth","Leicester",2,1,"H",10,9,4,5,8,16,7,2,1,2,0,0,0,0,0,3,19,9,24,9,3,0
"20221008CHEWOL",2022-10-08,"England Premier League","Chelsea","Wolves",3,0,"H",20,8,7,2,8,8,4,2,2,0,0,0,0,0,0,3,28,9,16,6,2,0
"20221008MANSOU",2022-10-08,"England Premier League","Man City","Southampton",4,0,"H",21,5,8,0,4,8,9,1,0,1,0,0,0,0,0,4,26,8,12,10,1,0
"20221008NEWBRE",2022-10-08,"England Premier League","Newcastle","Brentford",5,1,"H",16,6,6,3,14,9,9,5,0,1,0,0,0,0,0,6,22,9,23,14,1,0
"20221008BRITOT",2022-10-08,"England Premier League","Brighton","Tottenham",0,1,"A",14,8,4,3,9,14,6,2,1,2,0,0,0,0,0,1,22,7,23,8,3,0
"20221009CRYLEE",2022-10-09,"England Premier League","Crystal Palace","Leeds",2,1,"H",13,10,5,4,13,23,5,3,3,3,0,0,0,0,0,3,23,9,36,8,6,0
"20221009WESFUL",2022-10-09,"England Premier League","West Ham","Fulham",3,1,"H",17,8,8,2,9,7,4,2,1,3,0,0,0,0,0,4,25,10,16,6,4,0
"20221009ARSLIV",2022-10-09,"England Premier League","Arsenal","Liverpool",3,2,"H",11,8,7,3,11,11,4,3,1,2,0,0,0,0,0,5,19,10,22,7,3,0
"20221009EVEMAN",2022-10-09,"England Premier League","Everton","Man United",1,2,"A",11,12,2,4,7,13,5,4,2,1,0,0,0,0,0,3,23,6,20,9,3,0
"20221010NOTAST",2022-10-10,"England Premier League","Nott'm Forest","Aston Villa",1,1,"D",6,12,3,2,13,19,1,4,3,3,0,0,0,0,0,2,18,5,32,5,6,0
"20221014BREBRI",2022-10-14,"England Premier League","Brentford","Brighton",2,0,"H",7,21,3,7,12,15,2,11,3,1,0,0,0,0,0,2,28,10,27,13,4,0
"20221015LEICRY",2022-10-15,"England Premier League","Leicester","Crystal Palace",0,0,"D",14,8,5,1,18,13,9,2,2,2,0,0,0,0,0,0,22,6,31,11,4,0
"20221015FULBOU",2022-10-15,"England Premier League","Fulham","Bournemouth",2,2,"D",19,10,4,6,9,11,5,6,2,0,0,0,0,0,0,4,29,10,20,11,2,0
"20221015WOLNOT",2022-10-15,"England Premier League","Wolves","Nott'm Forest",1,0,"H",9,10,2,2,17,13,4,5,2,2,0,0,0,0,0,1,19,4,30,9,4,0
"20221015TOTEVE",2022-10-15,"England Premier League","Tottenham","Everton",2,0,"H",21,4,7,0,12,13,7,1,1,4,0,0,0,0,0,2,25,7,25,8,5,0
"20221016ASTCHE",2022-10-16,"England Premier League","Aston Villa","Chelsea",0,2,"A",18,8,7,4,12,11,7,1,0,3,0,0,0,0,0,2,26,11,23,8,3,0
"20221016LEEARS",2022-10-16,"England Premier League","Leeds","Arsenal",0,1,"A",16,9,4,4,10,11,6,3,0,2,0,0,0,0,0,1,25,8,21,9,2,0
"20221016MANNEW",2022-10-16,"England Premier League","Man United","Newcastle",0,0,"D",15,9,2,2,13,11,4,4,3,1,0,0,0,0,0,0,24,4,24,8,4,0
"20221016SOUWES",2022-10-16,"England Premier League","Southampton","West Ham",1,1,"D",10,25,8,4,7,3,4,14,1,1,0,0,0,0,0,2,35,12,10,18,2,0
"20221016LIVMAN",2022-10-16,"England Premier League","Liverpool","Man City",1,0,"H",13,16,2,6,10,7,5,6,3,1,0,0,0,0,0,1,29,8,17,11,4,0
"20221018BRINOT",2022-10-18,"England Premier League","Brighton","Nott'm Forest",0,0,"D",19,3,7,0,10,14,9,1,3,1,0,0,0,0,0,0,22,7,24,10,4,0
"20221018CRYWOL",2022-10-18,"England Premier League","Crystal Palace","Wolves",2,1,"H",14,10,4,4,14,18,4,3,3,1,0,0,0,0,0,3,24,8,32,7,4,0
"20221019BOUSOU",2022-10-19,"England Premier League","Bournemouth","Southampton",0,1,"A",15,9,3,3,8,13,7,3,1,3,0,0,0,0,0,1,24,6,21,10,4,0
"20221019BRECHE",2022-10-19,"England Premier League","Brentford","Chelsea",0,0,"D",8,14,5,5,7,7,6,2,0,0,0,0,0,0,0,0,22,10,14,8,0,0
"20221019LIVWES",2022-10-19,"England Premier League","Liverpool","West Ham",1,0,"H",22,8,7,3,9,8,8,3,0,0,0,0,0,0,0,1,30,10,17,11,0,0
"20221019NEWEVE",2022-10-19,"England Premier League","Newcastle","Everton",1,0,"H",16,1,4,0,9,12,8,2,2,4,0,0,0,0,0,1,17,4,21,10,6,0
"20221019MANTOT",2022-10-19,"England Premier League","Man United","Tottenham",2,0,"H",28,9,10,2,7,7,8,3,1,0,0,0,0,0,0,2,37,12,14,11,1,0
"20221020FULAST",2022-10-20,"England Premier League","Fulham","Aston Villa",3,0,"H",18,12,8,6,11,11,9,7,0,2,0,1,0,0,0,3,30,14,22,16,2,1
"20221020LEILEE",2022-10-20,"England Premier League","Leicester","Leeds",2,0,"H",5,14,1,2,15,11,2,9,2,1,0,0,0,0,0,2,19,3,26,11,3,0
"20221022NOTLIV",2022-10-22,"England Premier League","Nott'm Forest","Liverpool",1,0,"H",10,15,7,7,14,8,2,11,2,1,0,0,0,0,0,1,25,14,22,13,3,0
"20221022EVECRY",2022-10-22,"England Premier League","Everton","Crystal Palace",3,0,"H",9,9,6,2,16,14,3,4,3,4,0,0,0,0,0,3,18,8,30,7,7,0
"20221022MANBRI",2022-10-22,"England Premier League","Man City","Brighton",3,1,"H",10,8,4,2,11,12,7,3,1,3,0,0,0,0,0,4,18,6,23,10,4,0
"20221022CHEMAN",2022-10-22,"England Premier League","Chelsea","Man United",1,1,"D",6,13,2,6,8,10,6,4,1,4,0,0,0,0,0,2,19,8,18,10,5,0
"20221023ASTBRE",2022-10-23,"England Premier League","Aston Villa","Brentford",4,0,"H",19,12,11,3,14,11,7,6,1,0,0,0,0,0,0,4,31,14,25,13,1,0
"20221023LEEFUL",2022-10-23,"England Premier League","Leeds","Fulham",2,3,"A",14,11,5,5,12,8,3,6,1,1,0,0,0,0,0,5,25,10,20,9,2,0
"20221023SOUARS",2022-10-23,"England Premier League","Southampton","Arsenal",1,1,"D",10,12,3,3,11,8,9,4,2,1,0,0,0,0,0,2,22,6,19,13,3,0
"20221023WOLLEI",2022-10-23,"England Premier League","Wolves","Leicester",0,4,"A",21,5,5,4,10,13,9,2,2,1,0,0,0,0,0,4,26,9,23,11,3,0
"20221023TOTNEW",2022-10-23,"England Premier League","Tottenham","Newcastle",1,2,"A",17,13,5,5,12,6,6,7,4,2,0,0,0,0,0,3,30,10,18,13,6,0
"20221024WESBOU",2022-10-24,"England Premier League","West Ham","Bournemouth",2,0,"H",20,5,4,3,9,11,5,0,0,2,0,0,0,0,0,2,25,7,20,5,2,0
"20221029LEIMAN",2022-10-29,"England Premier League","Leicester","Man City",0,1,"A",10,15,5,5,5,10,3,10,0,0,0,0,0,0,0,1,25,10,15,13,0,0
"20221029BOUTOT",2022-10-29,"England Premier League","Bournemouth","Tottenham",2,3,"A",6,23,4,7,10,5,2,19,1,2,0,0,0,0,0,5,29,11,15,21,3,0
"20221029BREWOL",2022-10-29,"England Premier League","Brentford","Wolves",1,1,"D",12,14,3,4,10,17,3,6,3,3,0,1,0,0,0,2,26,7,27,9,6,1
"20221029BRICHE",2022-10-29,"England Premier League","Brighton","Chelsea",4,1,"H",19,15,9,7,16,6,8,7,1,2,0,0,0,0,0,5,34,16,22,15,3,0
"20221029CRYSOU",2022-10-29,"England Premier League","Crystal Palace","Southampton",1,0,"H",12,14,3,4,13,12,8,4,3,3,0,0,0,0,0,1,26,7,25,12,6,0
"20221029NEWAST",2022-10-29,"England Premier League","Newcastle","Aston Villa",4,0,"H",20,3,7,0,11,11,3,0,1,1,0,0,0,0,0,4,23,7,22,3,2,0
